date,id,price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode,lat,long,m2_living15,m2_lot15,price_m2
2015-03-09,4310701330,415000.0,3,1.5,113.34166,77.574005,1.5,0,0,4,6,113.34166,0.0,1950,0,98103,47.6981,-122.341,126.34808,116.221653,3661.49569363992
2015-03-16,23520190,490000.0,3,1.75,136.56741,905.80425,1.0,0,0,4,7,136.56741,0.0,1978,0,98052,47.6975,-122.12,167.2254,891.8688,3587.9716837274723
2015-03-24,98000130,1425000.0,4,5.0,430.14089,2234.6887619999998,2.0,0,3,3,11,430.14089,0.0,2005,0,98075,47.587,-121.966,430.14089,1633.606352,3312.8680233120826
2015-03-30,6829900080,275000.0,3,1.5,130.0642,905.80425,1.0,0,0,4,6,130.0642,0.0,1964,0,98030,47.3768,-122.17,107.76748,905.80425,2114.3404564822604
2015-02-17,5370200170,325000.0,2,1.0,99.40621,471.94724,1.0,0,0,5,6,99.40621,0.0,1942,0,98106,47.5224,-122.35,83.6127,471.94724,3269.4134501255003
2014-06-10,3885805896,1180000.0,5,3.75,337.23789,557.418,1.5,0,0,3,9,229.47041,107.76748,2004,0,98033,47.6816,-122.199,237.83168,702.34668,3499.013708097865
2014-10-01,9550200470,690000.0,4,1.5,183.01891,426.42477,2.5,0,0,3,7,183.01891,0.0,1909,0,98103,47.666,-122.332,176.5157,426.42477,3770.1022260486634
2015-03-30,6111400020,410000.0,4,2.0,186.73503,880.163022,2.0,0,0,3,7,186.73503,0.0,1953,2003,98166,47.4234,-122.342,198.81242,944.266092,2195.624463176513
2014-08-01,5135000050,960000.0,4,2.5,261.98646,551.286402,1.0,0,3,5,9,164.43831,97.54814999999999,1952,0,98116,47.5706,-122.403,207.17369,557.418,3664.311506785503
2014-10-30,8029510010,299250.0,3,2.5,235.04459,805.376107,2.0,0,0,3,9,235.04459,0.0,1990,0,98023,47.3073,-122.395,235.04459,879.698507,1273.1626794728609
2014-07-14,4438400050,239000.0,2,1.0,65.96113,1300.642,1.0,0,0,4,6,65.96113,0.0,1953,0,98166,47.4379,-122.337,139.3545,979.19762,3623.346052440278
2014-05-02,7831800460,235000.0,2,1.0,112.41263,873.2882,1.0,0,0,2,6,112.41263,0.0,1949,0,98106,47.5342,-122.36,146.78674,559.833478,2090.5124272957587
2014-05-27,2425069069,587000.0,3,2.25,220.18010999999998,20234.2734,2.0,0,0,3,7,220.18010999999998,0.0,1979,0,98053,47.6364,-121.984,287.9993,8012.697944,2665.9992130987675
2014-07-01,8029550020,431000.0,4,2.5,213.6769,565.500561,2.0,0,0,3,7,213.6769,0.0,2001,0,98056,47.5125,-122.192,164.43831,548.778021,2017.0640813302703
2014-07-07,7533800170,1636000.0,3,2.5,288.92833,628.488795,2.0,0,1,4,9,236.90265,52.02568,1946,0,98115,47.6886,-122.276,244.33489,708.478278,5662.303866152551
2014-12-03,9460000010,285000.0,3,1.75,184.87697,603.8695,1.0,0,0,3,7,101.26427,83.6127,1961,0,98055,47.488,-122.221,199.74145,603.8695,1541.565723410547
2014-11-06,2600130020,778000.0,3,3.0,244.33489,943.522868,1.0,0,0,4,9,244.33489,0.0,1987,0,98006,47.5481,-122.156,247.12198,971.300865,3184.15433833457
2014-07-31,4037700285,415000.0,3,1.0,120.7739,740.901425,1.0,0,0,4,7,120.7739,0.0,1958,0,98008,47.611,-122.122,145.85771,843.094725,3436.1728817236176
2015-01-12,8682261190,550285.0,2,1.75,156.07704,418.0635,1.0,0,0,3,8,156.07704,0.0,2004,0,98053,47.7132,-122.032,155.14801,418.0635,3525.7267821070927
2014-08-25,5453700020,910000.0,3,2.25,202.52854,916.488095,1.0,0,0,4,8,154.21898,48.30956,1966,0,98040,47.5358,-122.235,241.5478,932.188702,4493.1938975119265
2014-05-29,4139400630,860000.0,3,2.5,257.34131,848.761808,2.0,0,0,3,10,257.34131,0.0,1991,0,98006,47.5605,-122.115,268.48967,784.287126,3341.8653227497753
2014-10-03,9550201495,765000.0,3,1.75,196.95436,464.515,2.0,0,0,3,7,183.94794,13.00642,1920,2010,98103,47.6666,-122.331,187.66406,464.515,3884.148591582334
2014-05-09,9808610190,782000.0,4,2.5,262.91549,1890.111535,2.0,0,0,3,10,183.94794,78.96755,1979,0,98004,47.6462,-122.191,262.91549,1275.743996,2974.339777393869
2015-03-10,7443000514,525000.0,3,3.5,127.27711,163.880892,2.0,0,0,3,8,109.62554,17.65157,2000,0,98119,47.6511,-122.368,130.0642,129.878394,4124.857957569904
2014-12-22,1823099056,745000.0,3,2.5,261.05743,40468.5468,2.0,0,0,3,9,261.05743,0.0,1995,0,98045,47.4816,-121.701,221.10914,8547.726321,2853.778189726299
2014-07-25,6055000010,470000.0,3,3.5,327.01856,3299.171336,2.0,0,2,3,8,256.41228,70.60628,2005,0,98022,47.2416,-121.979,265.70258,3680.259442,1437.227293765834
2014-06-02,3878900225,345000.0,3,1.75,184.87697,524.9019499999999,1.0,0,1,3,7,122.63195999999999,62.24501,1963,0,98178,47.5086,-122.252,197.88339,524.9019499999999,1866.1058757075043
2015-03-04,4222700130,279000.0,3,2.25,192.30921,724.6434,1.0,0,0,3,7,108.69651,83.6127,1964,0,98003,47.3431,-122.305,145.85771,780.3851999999999,1450.7885503767604
2014-07-11,1124000010,500000.0,3,1.5,122.63195999999999,752.5143,1.0,0,0,4,7,122.63195999999999,0.0,1951,0,98177,47.7194,-122.371,137.49644,752.5143,4077.2405496903093
2014-06-20,428000225,237000.0,3,1.0,120.7739,758.08848,1.0,0,0,4,7,120.7739,0.0,1960,0,98056,47.511,-122.172,119.84487,833.33991,1962.344513177102
2014-06-26,8133300050,200500.0,3,1.75,117.05778,868.271438,1.0,0,0,4,7,117.05778,0.0,1963,0,98030,47.3713,-122.186,167.2254,901.623615,1712.82933949371
2015-03-24,2423039134,387500.0,4,1.75,222.9672,919.7397,1.0,0,0,3,7,116.12875,106.83845,1957,0,98166,47.4631,-122.362,182.08988,919.7397,1737.9237843054943
2014-07-17,2726049150,392500.0,4,2.0,181.16085,746.94012,1.0,0,0,3,7,181.16085,0.0,1961,0,98125,47.7074,-122.29,181.16085,751.771076,2166.5829013277425
2015-02-13,8074200080,305000.0,3,2.0,132.85129,1154.78429,1.0,0,0,4,7,132.85129,0.0,1957,0,98056,47.4903,-122.178,111.4836,766.44975,2295.800063364082
2014-09-24,7856600170,981000.0,4,2.5,196.02533,938.3203,1.0,0,2,3,8,196.02533,0.0,1968,2005,98006,47.567,-122.151,207.17369,938.3203,5004.455291568697
2014-12-09,8649900440,680000.0,4,2.5,276.85094,814.75931,2.0,0,0,3,10,276.85094,0.0,1990,0,98075,47.5814,-122.029,273.13482,858.237914,2456.195380806726
2014-06-05,7696630170,276000.0,4,2.5,192.123404,672.803526,2.0,0,0,4,7,192.123404,0.0,1976,0,98001,47.3318,-122.281,144.92867999999999,699.002172,1436.5766702738622
2014-05-06,226039075,655500.0,4,3.5,314.01214,773.88199,2.0,0,0,3,8,314.01214,0.0,2000,0,98177,47.7741,-122.379,206.24466,773.88199,2087.4989100739863
2014-12-29,3296000170,555000.0,5,2.75,261.05743,1221.1170319999999,1.0,0,0,3,8,133.78032,127.27711,1964,0,98007,47.6199,-122.141,230.39944,1221.1170319999999,2125.9689869773097
2015-04-13,3223049073,235000.0,2,1.0,86.39979,975.946015,1.0,0,0,3,6,86.39979,0.0,1930,0,98148,47.4337,-122.329,141.21256,825.071543,2719.9140183095355
2015-02-19,7300700050,325000.0,3,1.0,120.7739,824.885737,1.0,0,0,3,7,85.47076,35.30314,1950,0,98155,47.7465,-122.326,142.14159,646.60488,2690.978762795604
2014-10-30,9900000190,268950.0,3,1.0,122.63195999999999,752.5143,1.0,0,0,3,6,81.75464,40.87732,1943,0,98166,47.4697,-122.351,92.903,752.5143,2193.1476916784172
2014-11-10,3751600635,264500.0,3,1.5,146.78674,1304.35812,1.0,0,0,3,7,97.54814999999999,49.23859,1980,0,98001,47.2932,-122.267,208.10272,1114.836,1801.9338804036386
2014-11-10,7575600430,240000.0,3,2.5,150.50286,487.74075,2.0,0,0,3,8,150.50286,0.0,1987,0,98003,47.3538,-122.301,153.28995,487.74075,1594.6540816566542
2015-02-20,3223039109,819000.0,3,2.5,255.48325,21043.644336,2.0,0,0,3,9,255.48325,0.0,2000,0,98070,47.4376,-122.456,116.12875,19627.245198,3205.6896097885087
2015-03-31,7151700190,850000.0,2,1.5,205.31563,464.515,1.0,0,2,3,8,142.14159,63.17404,1951,0,98122,47.6122,-122.288,250.8381,464.515,4139.967327377853
2014-10-22,2076400050,294950.0,4,2.25,161.65122,891.8688,1.0,0,2,3,7,107.76748,53.88374,1957,0,98188,47.432,-122.276,151.43189,891.8688,1824.6073243369274
2014-12-15,2162000190,693000.0,3,2.25,196.95436,1267.568532,2.0,0,1,4,9,131.92226,65.0321,1973,0,98040,47.5574,-122.214,274.06385,1584.92518,3518.5816653157613
2014-10-15,5226500250,478000.0,4,2.5,258.27034,677.26287,2.0,0,0,3,8,258.27034,0.0,1989,0,98059,47.509,-122.157,227.61235,718.883414,1850.7738829011494
2015-02-05,1787600294,222000.0,2,1.0,77.10949,640.380379,1.0,0,0,3,7,77.10949,0.0,1950,0,98125,47.7234,-122.328,136.56741,668.9016,2879.023061882526
2015-04-08,6388930170,635000.0,4,2.5,192.30921,1048.503258,2.0,0,0,3,8,192.30921,0.0,1996,0,98056,47.5284,-122.173,226.68332,1005.767878,3301.9739408216587
2014-09-30,2767704332,469000.0,3,3.25,129.13517,118.730034,2.0,0,0,3,8,105.90942,23.22575,2005,0,98107,47.6735,-122.375,129.13517,116.686168,3631.853351801837
2014-07-25,6699940250,350000.0,4,2.5,242.47683,544.9689979999999,2.0,0,0,3,8,242.47683,0.0,2005,0,98038,47.3441,-122.04,230.39944,481.980764,1443.4368842581785
2014-12-03,8151601190,180000.0,5,1.0,135.63838,1089.380578,1.5,0,0,3,6,119.84487,15.79351,1936,0,98146,47.5039,-122.361,135.63838,970.83635,1327.058020008791
2015-04-08,5561000420,490000.0,4,2.25,314.94117,3656.290468,1.0,0,0,4,8,152.36092,162.58025,1964,0,98027,47.461,-121.992,200.67048,3535.981083,1555.846128342001
2014-09-22,3797001900,360000.0,3,1.5,126.34808,557.418,1.0,0,0,3,6,79.89658,46.4515,1911,0,98103,47.6846,-122.345,144.92867999999999,278.709,2849.2716311953454
2014-06-18,6641020050,630000.0,4,2.5,260.778721,876.07529,2.0,0,0,3,8,260.778721,0.0,1996,0,98028,47.7449,-122.223,188.407284,1027.135568,2415.841283307774
2015-04-14,3232200095,615000.0,4,1.0,124.49002,186.363418,1.5,0,0,3,7,124.49002,0.0,1931,0,98119,47.6357,-122.373,189.52212,336.773375,4940.155042147154
2014-10-27,2310000440,279950.0,3,2.25,124.49002,669.087406,2.0,0,0,4,7,124.49002,0.0,1989,0,98038,47.3563,-122.039,136.56741,687.017685,2248.774640730237
2014-06-11,6414600321,317000.0,3,1.0,107.76748,818.754139,1.0,0,0,3,7,107.76748,0.0,1952,0,98125,47.7257,-122.329,111.4836,707.4563449999999,2941.5181648489875
2014-10-16,7199320190,618000.0,4,2.25,229.47041,682.83705,1.0,0,0,3,7,148.6448,80.82561,1978,0,98052,47.6936,-122.128,183.01891,715.3531,2693.157692967908
2015-03-11,7922800190,620000.0,5,1.75,185.806,809.463839,1.0,0,2,3,7,92.903,92.903,1962,0,98008,47.5882,-122.117,189.52212,784.937447,3336.813665866549
2014-05-06,9553200052,345000.0,3,1.0,103.12233,580.64375,1.0,0,0,3,7,103.12233,0.0,1956,0,98115,47.6977,-122.292,186.73503,645.118432,3345.541164556697
2014-10-10,4083802425,608000.0,3,1.5,208.10272,348.38625,1.0,0,0,3,7,113.34166,94.76106,1952,0,98103,47.6624,-122.336,145.85771,315.8702,2921.6340853209413
2014-12-23,984000130,325000.0,4,2.25,178.37376,1077.953509,2.0,0,0,4,7,178.37376,0.0,1967,0,98058,47.4315,-122.169,170.94152,682.83705,1822.016870642857
2014-11-12,2473002500,475000.0,3,1.75,210.88981,1207.739,1.0,0,0,5,8,210.88981,0.0,1968,0,98058,47.4474,-122.144,226.68332,929.03,2252.3610789919153
2014-10-16,3356403304,154000.0,3,3.0,142.14159,928.751291,1.0,0,0,3,6,94.76106,47.38053,1992,0,98001,47.2861,-122.252,130.99323,928.751291,1083.4267437137855
2014-06-19,8651200080,1190000.0,5,3.0,309.36699,1776.862778,2.0,0,0,4,11,242.47683,66.89016,1977,0,98040,47.5485,-122.214,309.36699,1569.410379,3846.564237509632
2014-10-23,1329300480,376950.0,4,2.5,245.542629,534.19225,2.0,0,0,3,8,245.542629,0.0,2012,0,98030,47.3519,-122.173,223.524618,536.236116,1535.171312350818
2014-07-29,1972201305,500000.0,2,2.0,116.12875,312.15408,1.0,0,0,3,7,116.12875,0.0,1957,0,98103,47.6526,-122.349,116.12875,312.15408,4305.566020472967
2015-04-23,425079001,499950.0,3,2.5,300.07669,12038.184934,1.0,0,0,4,8,195.09629999999999,104.98039,1964,0,98014,47.682,-121.913,256.41228,5765.467277,1666.0740959252785
2015-01-27,9347900020,230000.0,3,1.0,81.75464,839.378605,1.0,0,0,4,6,81.75464,0.0,1967,0,98059,47.476,-122.151,133.78032,961.54605,2813.2959792863135
2015-01-06,1015000050,652600.0,4,2.5,206.24466,548.1277,2.0,0,0,3,8,206.24466,0.0,2014,0,98117,47.6956,-122.36,150.50286,548.1277,3164.203136216957
2014-12-29,9542802000,185000.0,3,1.75,104.98039,650.321,1.0,0,0,3,7,104.98039,0.0,1978,0,98023,47.307,-122.372,170.01248999999999,824.97864,1762.233880060838
2014-06-02,8088600080,274950.0,3,1.0,134.70935,819.40446,1.0,0,0,3,6,97.54814999999999,37.1612,1958,0,98168,47.4698,-122.264,140.28353,819.40446,2041.0609953949001
2015-02-10,5637500250,447000.0,2,1.0,70.60628,560.669605,1.0,0,0,3,6,70.60628,0.0,1920,0,98136,47.5443,-122.382,196.02533,561.691538,6330.881615629658
2014-06-13,87000213,129000.0,2,1.0,106.83845,2804.184152,1.0,0,0,3,6,106.83845,0.0,1950,0,98055,47.4492,-122.2,155.14801,1828.702652,1207.4304709587232
2015-03-25,5104200470,436000.0,5,3.0,252.69616,915.651968,2.0,0,0,4,8,252.69616,0.0,1969,0,98059,47.4778,-122.146,131.92226,899.765555,1725.3922655571814
2014-10-06,455000190,825000.0,3,1.75,193.23824,464.515,2.0,0,0,5,8,193.23824,0.0,1906,0,98103,47.6717,-122.356,169.08346,464.515,4269.34130635841
2014-10-10,3356403140,225000.0,3,1.0,100.33524,1486.448,1.0,0,0,3,6,100.33524,0.0,1952,0,98001,47.2873,-122.251,149.57383,929.680321,2242.48230232967
2015-03-09,4472000050,265000.0,3,2.5,175.58667,565.593464,2.0,0,0,3,7,175.58667,0.0,1996,0,98002,47.2886,-122.218,157.9351,613.1598,1509.2261844250477
2015-03-09,5350200425,765000.0,3,1.5,139.3545,474.827233,2.0,0,0,5,8,139.3545,0.0,1984,0,98122,47.6118,-122.284,221.10914,419.828657,5489.596676103032
2014-11-04,3975400190,509000.0,4,2.0,182.08988,201.227898,1.5,0,0,4,7,117.05778,65.0321,1926,0,98103,47.6545,-122.344,155.14801,371.612,2795.322837271352
2015-03-10,9541600255,762450.0,4,1.75,238.76071,802.68192,1.0,0,0,4,8,238.76071,0.0,1958,0,98005,47.5956,-122.172,234.11556,817.5464,3193.3646034140206
2014-12-10,5538300460,465000.0,5,1.5,170.01248999999999,836.127,1.0,0,2,3,7,95.69009,74.3224,1955,0,98155,47.7488,-122.292,242.47683,1038.191025,2735.093168743073
2014-06-05,7625700305,564000.0,3,1.75,183.94794,580.64375,1.0,0,1,5,7,101.26427,82.68367,1910,0,98136,47.554,-122.385,183.94794,580.64375,3066.0848933671127
2015-04-21,2895600420,384500.0,2,1.0,104.98039,486.440108,1.0,0,0,4,6,104.98039,0.0,1942,0,98146,47.5103,-122.386,93.83203,494.24396,3662.588793964282
2014-10-27,2320069260,415000.0,3,2.0,186.73503,3074.16027,1.5,0,2,5,8,186.73503,0.0,1986,0,98022,47.2133,-122.007,170.94152,2101.46586,2222.400371264031
2014-12-01,7305300470,345000.0,2,1.75,169.08346,781.221327,1.0,0,0,4,6,84.54173,84.54173,1948,0,98155,47.7538,-122.327,120.7739,781.221327,2040.41246849337
2014-06-17,9477940440,465950.0,4,2.5,217.39302,640.659088,2.0,0,0,3,7,217.39302,0.0,2001,0,98059,47.4896,-122.14,274.06385,629.417825,2143.353084657456
2014-08-04,2561340020,325000.0,3,1.75,165.36734,1030.851688,1.0,0,0,3,7,112.41263,52.95471,1979,0,98074,47.617,-122.051,165.36734,988.48792,1965.3215683338678
2015-02-17,2561340020,500000.0,3,1.75,165.36734,1030.851688,1.0,0,0,3,7,112.41263,52.95471,1979,0,98074,47.617,-122.051,165.36734,988.48792,3023.571643590566
2014-10-24,524069075,450000.0,4,2.5,227.61235,1890.390244,1.0,0,0,3,8,130.99323,96.61912,1978,0,98075,47.5887,-122.064,227.61235,4653.882882,1977.0456216457499
2014-10-10,2296700050,475000.0,4,3.0,223.89623,769.6084519999999,1.0,0,0,5,7,112.41263,111.4836,1969,0,98034,47.7202,-122.22,190.45115,737.64982,2121.518526685331
2014-05-12,4122900190,1346400.0,5,1.75,314.01214,1860.010963,1.0,0,0,4,8,157.00607,157.00607,1963,0,98004,47.6395,-122.211,302.86378,1840.315527,4287.7323150627235
2015-03-16,2754700095,747000.0,3,1.5,158.86413,475.66336,2.0,0,0,4,7,158.86413,0.0,1920,0,98115,47.6801,-122.305,142.14159,480.30851,4702.131311832319
2014-08-22,9265700005,395000.0,3,1.75,161.65122,577.85666,1.0,0,0,4,6,161.65122,0.0,1954,0,98177,47.762,-122.362,151.43189,782.057454,2443.5324397799163
2014-10-06,9826700726,505000.0,3,2.5,185.341485,137.775149,3.0,0,0,3,8,163.50928,21.832205,2005,0,98102,47.6025,-122.31,141.21256,108.975219,2724.7003011765014
2014-10-17,321049193,215000.0,3,2.0,163.50928,862.325646,1.0,0,0,5,7,102.1933,61.315979999999996,1947,0,98001,47.3413,-122.29,160.72219,696.7725,1314.9100772751249
2015-01-16,1923099034,775000.0,4,3.5,368.82491,19586.73949,2.0,0,0,3,9,368.82491,0.0,2000,0,98045,47.4614,-121.713,156.07704,3963.706495,2101.2680515532425
2014-10-27,4305600250,540000.0,4,2.5,278.709,508.272313,2.0,0,0,3,8,278.709,0.0,2013,0,98059,47.4797,-122.126,253.62519,508.272313,1937.5047092128348
2014-11-19,6648100010,392500.0,3,1.75,143.07062,829.159275,1.0,0,0,4,7,143.07062,0.0,1957,0,98133,47.7762,-122.337,150.50286,965.912491,2743.400427005908
2014-12-15,5536100020,987000.0,3,2.0,200.67048,1466.752564,1.0,0,0,3,8,200.67048,0.0,1951,0,98004,47.6227,-122.207,209.96078,909.241661,4918.511183109743
2015-05-12,5536100020,1190000.0,3,2.0,200.67048,1466.752564,1.0,0,0,3,8,200.67048,0.0,1951,0,98004,47.6227,-122.207,209.96078,909.241661,5930.119866160683
2014-11-13,5104450440,252500.0,3,2.0,168.15443,992.575652,2.0,0,0,3,8,168.15443,0.0,1987,0,98058,47.4619,-122.153,198.81242,897.164271,1501.5958842119117
2015-04-23,7560000050,730000.0,3,3.5,226.68332,325.34630599999997,2.0,0,0,3,7,183.01891,43.66441,2000,0,98005,47.589,-122.165,226.68332,317.449551,3220.3516341652307
2014-05-05,7784400130,497300.0,6,2.75,297.2896,854.7076,1.0,0,2,4,8,148.6448,148.6448,1953,0,98146,47.492,-122.364,206.24466,882.5785,1672.7796734228173
2014-09-24,7298900010,640000.0,4,2.5,275.92191,3249.839843,2.0,0,0,3,9,275.92191,0.0,1998,0,98077,47.7365,-122.037,294.50251,2812.824131,2319.4968460460423
2014-05-13,259601100,580000.0,5,2.0,212.74787,661.933875,1.0,0,0,3,7,110.55457,102.1933,1964,0,98008,47.634,-122.119,135.63838,735.79176,2726.2317596881226
2014-08-18,8041100010,377000.0,3,1.75,169.08346,3233.0244,1.0,0,0,4,6,169.08346,0.0,1967,0,98027,47.4616,-121.98,238.76071,4896.638421,2229.668117744929
2014-06-06,5318100840,1280000.0,4,3.5,279.63803,334.4508,2.0,0,0,3,9,220.18010999999998,59.45792,1999,0,98112,47.6341,-122.284,246.19295,390.19259999999997,4577.345935386542
2014-08-12,2771101964,396500.0,3,1.5,126.34808,138.239664,2.0,0,0,3,7,104.05136,22.29672,2003,0,98199,47.6526,-122.384,126.34808,146.136419,3138.1561160248734
2014-07-31,1560870470,300000.0,4,2.5,193.23824,278.616097,2.0,0,0,3,8,193.23824,0.0,1998,0,98059,47.4909,-122.157,151.43189,292.458644,1552.4877477666946
2015-03-12,1232000950,532000.0,3,1.0,103.12233,445.9344,1.5,0,0,3,7,103.12233,0.0,1946,0,98117,47.6857,-122.378,140.28353,401.34096,5158.921447954094
2015-01-13,8682261440,579000.0,2,1.75,144.92867999999999,418.0635,1.0,0,0,3,8,144.92867999999999,0.0,2004,0,98053,47.7128,-122.032,172.79958,418.0635,3995.068470919628
2015-03-25,1370801440,1400000.0,4,2.5,327.01856,726.036945,2.0,0,3,3,10,291.71542,35.30314,1929,0,98199,47.6429,-122.412,259.19937,617.247532,4281.102577174825
2014-10-22,7680400050,571000.0,5,1.75,211.81884,4046.85468,1.0,0,1,4,8,128.20614,83.6127,1949,0,98166,47.4558,-122.362,180.23182,1641.0385919999999,2695.6997781689297
2014-07-18,6928000440,301950.0,3,1.75,127.27711,862.883064,1.0,0,0,4,7,127.27711,0.0,1988,0,98059,47.4824,-122.152,139.3545,916.395192,2372.382591025205
2014-06-12,3797000290,660000.0,3,3.0,217.39302,275.92191,2.0,0,0,5,8,200.67048,16.72254,1925,0,98103,47.6868,-122.348,127.27711,371.612,3035.9760400770915
2014-06-11,9264030470,455000.0,4,2.5,294.50251,992.947264,2.0,0,2,3,9,294.50251,0.0,2001,0,98001,47.3179,-122.257,287.9993,1171.50683,1544.9783433085172
2014-12-16,6300000396,375000.0,3,1.75,128.20614,470.08918,1.0,0,0,3,7,128.20614,0.0,1986,0,98133,47.7059,-122.341,95.69009,470.08918,2924.9769160821784
2015-01-15,1786700080,470000.0,4,2.5,250.8381,628.860407,2.0,0,0,3,9,250.8381,0.0,1999,0,98042,47.3753,-122.155,267.56064,740.2511039999999,1873.7185459465688
2015-03-31,5116000170,374990.0,3,2.5,120.7739,973.995052,2.0,0,0,3,8,120.7739,0.0,1983,0,98028,47.7768,-122.268,128.20614,730.9608039999999,3104.892696186842
2015-04-17,8682282210,541500.0,2,2.5,176.5157,342.81207,2.0,0,0,3,8,176.5157,0.0,2006,0,98053,47.7082,-122.019,176.5157,478.729159,3067.715789586988
2015-04-24,8651611640,782500.0,3,2.5,348.38625,726.594363,2.0,0,0,3,9,348.38625,0.0,2001,0,98074,47.6325,-122.064,298.21863,780.849715,2246.0702740133975
2015-05-07,8946750020,264000.0,3,2.25,144.185456,341.604331,2.0,0,0,3,7,144.185456,0.0,2012,0,98092,47.3205,-122.178,155.798331,341.604331,1830.9752406650503
2014-07-15,1939130420,640000.0,4,2.5,232.2575,689.061551,2.0,0,0,3,9,232.2575,0.0,1991,0,98074,47.6251,-122.026,257.34131,760.689764,2755.5622531026984
2015-02-13,7640400190,660000.0,3,2.0,164.43831,756.323323,1.0,0,0,5,8,164.43831,0.0,1952,0,98177,47.7232,-122.371,164.43831,752.5143,4013.663239423952
2014-06-11,4139420430,1365000.0,5,3.5,391.12163,1603.319974,2.0,0,3,3,12,391.12163,0.0,1995,0,98006,47.553,-122.114,430.14089,1663.799827,3489.9629560247026
2015-03-17,1509500080,389950.0,3,2.5,201.59951,756.23042,2.0,0,0,3,9,201.59951,0.0,1994,0,98030,47.385,-122.169,222.03817,752.5143,1934.2804950269967
2015-03-04,6341000020,226000.0,2,1.0,140.28353,1846.354222,1.0,0,0,3,7,140.28353,0.0,1951,0,98146,47.4924,-122.34,143.07062,929.03,1611.0230473955137
2014-08-08,1022069071,390000.0,3,1.75,173.72861,3739.34575,1.0,0,0,5,7,173.72861,0.0,1959,0,98038,47.4038,-122.036,173.72861,3739.34575,2244.8806791236057
2015-02-23,8078400020,485000.0,3,2.25,145.85771,753.536233,2.0,0,0,3,8,145.85771,0.0,1984,0,98074,47.6324,-122.028,184.87697,731.611125,3325.1584712251415
2015-04-13,9113200250,840000.0,4,2.5,230.39944,427.539606,2.0,0,0,3,9,230.39944,0.0,2000,0,98052,47.6835,-122.161,323.30244,533.170317,3645.8421947553343
2014-09-26,1592300010,600000.0,5,3.5,332.59274,1982.828729,1.5,0,0,4,8,198.81242,133.78032,1937,0,98155,47.7646,-122.302,225.75429,1982.828729,1804.0081091367178
2014-08-19,9250900095,331000.0,2,1.0,137.49644,576.92763,1.0,0,0,3,7,100.33524,37.1612,1950,0,98133,47.774,-122.351,119.84487,697.608627,2407.335055365797
2014-10-16,8815400670,780000.0,3,2.0,242.47683,557.418,1.0,0,0,5,7,121.70293,120.7739,1941,0,98115,47.675,-122.289,216.46399,445.9344,3216.8021992039403
2014-10-15,7212680080,300000.0,3,1.75,157.9351,787.910343,2.0,0,0,3,7,157.9351,0.0,1993,0,98003,47.2623,-122.305,170.01248999999999,613.1598,1899.514420796897
2014-09-17,2968801315,361810.0,3,1.75,115.19972,707.92086,1.0,0,0,3,7,115.19972,0.0,1968,2014,98166,47.4576,-122.348,106.83845,707.92086,3140.719439248637
2014-05-15,6141100255,467000.0,3,1.0,154.21898,611.487546,1.0,0,0,5,7,92.903,61.315979999999996,1946,0,98133,47.7169,-122.353,103.12233,611.673352,3028.161643916981
2014-12-26,8068000440,399000.0,3,1.75,150.50286,929.03,1.5,0,0,5,6,150.50286,0.0,1918,0,98178,47.5091,-122.262,174.65764,929.03,2651.1124107541877
2014-10-15,7883605900,315450.0,3,1.75,104.98039,696.7725,1.5,0,0,4,7,104.98039,0.0,1908,0,98108,47.5254,-122.318,115.19972,557.418,3004.8469052172504
2015-05-01,9521101315,600000.0,3,1.0,121.70293,464.515,1.5,0,0,3,7,121.70293,0.0,1906,0,98103,47.6624,-122.347,142.14159,445.9344,4930.0374280224805
2015-03-25,8651442910,247500.0,4,2.0,158.86413,483.0956,1.0,0,0,4,7,84.54173,74.3224,1977,0,98042,47.3634,-122.09,144.92867999999999,483.0956,1557.935073197455
2015-01-30,8113101233,330000.0,3,1.0,198.81242,467.952411,1.0,0,0,3,7,198.81242,0.0,1957,0,98118,47.5494,-122.274,151.43189,562.434762,1659.8560592944848
2014-08-26,7016200460,500000.0,4,2.25,218.32205,669.83063,1.5,0,0,4,7,218.32205,0.0,1972,0,98011,47.7407,-122.183,179.30279,698.537657,2290.1946917409396
2014-08-20,4189800020,367500.0,3,1.0,145.85771,933.67515,1.0,0,0,3,7,145.85771,0.0,1963,0,98028,47.736,-122.231,235.97362,923.45582,2519.5788415984316
2014-09-12,5506500170,560000.0,3,2.5,258.27034,3054.65064,1.0,0,0,3,9,258.27034,0.0,1993,0,98045,47.4798,-121.727,258.27034,3724.574173,2168.2706577921417
2014-08-06,5135000170,655000.0,4,1.75,235.97362,707.92086,1.0,0,3,3,8,122.63195999999999,113.34166,1948,0,98116,47.5709,-122.406,235.97362,800.173539,2775.7339994190875
2014-10-18,8155500020,530000.0,5,2.75,232.2575,663.32742,1.0,0,0,4,7,116.12875,116.12875,1968,0,98008,47.6225,-122.108,207.17369,780.3851999999999,2281.9499908506723
2015-05-12,2597501190,270000.0,3,2.25,193.23824,2468.804322,1.0,0,2,3,7,128.20614,65.0321,1993,0,98002,47.2846,-122.192,164.43831,756.23042,1397.2389729900253
